participant,trial_id,test_language,word,language_l1,input_text,typing_onset,typing_offset,orthography,phonology,translation_english_orthography,translation_english_phonology,ipa_english,translation_catalan_orthography,translation_catalan_phonology,translation_spanish_orthography,translation_spanish_phonology,lev_engspa,sim_engspa,sim_engspa_broad,lev_engcat,sim_engcat,sim_engcat_broad,lev_spacat,sim_spacat,sim_spacat_broad,frequency_zipf,soundfile,practice,length,accuracy
5ede198e9586fe02aecca093,183,Catalan,tren,Spanish,tren,3.453999996,59.29999995,tren,/ˈtɾɛn/,train,/treɪn/,treɪn,tren,/ˈtɾɛn/,tren,/ˈtɾen/,0.18,0.806666666666666,0.966666666666666,0.48,0.784444444444444,0.944444444444444,0,1,1,4.85159049,Sounds/cat_tren.wav,FALSE,4,0.25
5ede198e9586fe02aecca093,184,Catalan,ull,Spanish,bol,2.948999882,18.06399989,ull,/uʎ/,eye,/aɪ/,aɪ,ull,/uʎ/,ojo,/ˈo.xo/,0.833333333333333,0,0,1,0,0,0.833333333333333,0.222222222222222,0.222222222222222,4.80323419,Sounds/cat_ull.wav,FALSE,3,0.111111111111111
5ede198e9586fe02aecca093,185,Catalan,ulleres,Spanish,olores,2.25,3.517999887,ulleres,/uˈʎe.ɾəs/,glasses,/ˈglɑːsɪz/,glɑɑsɪz,ulleres,/uˈʎe.ɾəs/,gafas,/ɡaˈfas/,0.557142857142857,0.5,0.5,0.771428571428571,0.201465201465201,0.344322344322344,0.616666666666666,0.181818181818181,0.181818181818181,4.8094425,Sounds/cat_ulleres.wav,FALSE,7,0.0816326530612245
5ede198e9586fe02aecca093,188,Catalan,xocolata,Spanish,chocolate,0.763000011,4.840999842,xocolata,/ʃu.kuˈɫa.tə/,chocolate,/ˈʧɒkəlɪt/,ʧɒkəlɪt,xocolata,/ʃu.kuˈɫa.tə/,chocolate,/tʃ͡o.koˈla.te/,0.2375,0.804166666666666,0.804166666666666,0.3375,0.375,0.5375,0.2,0.774999999999999,0.9375,4.67153244,Sounds/cat_xocolata.wav,FALSE,9,0.0740740740740741
5ede198e9586fe02aecca093,189,Catalan,zebra,Spanish,cebra,0.73300004,2.235000134,zebra,/ˈze.βɾə/,zebra,/ˈziːbrə/,ziibrə,zebra,/ˈze.βɾə/,cebra,/ˈθe.bɾa/,0.6,0.381818181818181,0.615151515151515,0.283333333333333,0.558080808080808,0.724747474747474,0.36,0.506666666666666,0.586666666666666,3.57202444,Sounds/cat_zebra.wav,FALSE,5,0.16
5ede1a11281b7602eb5cf5ea,104,Catalan,abella,Spanish,margarita,4.63499999,7.367000103,abella,/əˈbɛ.ʎə/,bee,/biː/,bii,abella,/əˈbɛ.ʎə/,abeja,/aˈβe.xa/,0.78,0.133333333333333,0.133333333333333,0.559999999999999,0.383333333333333,0.383333333333333,0.559999999999999,0.373333333333333,0.333333333333333,4.05357731,Sounds/cat_abella.wav,FALSE,9,0.0246913580246914
5ede1a11281b7602eb5cf5ea,105,Catalan,aigua,Spanish,agua,0.994999886,1.754999876,aigua,/ˈaj.ɡwə/,water,/ˈwɔːtə/,wɔɔtə,aigua,/ˈaj.ɡwə/,agua,/ˈaj.ɣwə/,0.8,0.4,0.4,0.8,0.4,0.4,0.08,0.94,0.9,5.6986085,Sounds/cat_aigua.wav,FALSE,5,0.16
5ede1a11281b7602eb5cf5ea,106,Catalan,aixeta,Spanish,galleta,1.453000069,2.94299984,aixeta,/əˈʃɛ.tə/,tap,/tæp/,tæp,aixeta,/əˈʃɛ.tə/,grifo,/ˈɡɾi.fo/,1,0,0,0.9,0.316666666666666,0.316666666666666,0.76,0.2,0.2,3.90349067,Sounds/cat_aixeta.wav,FALSE,7,0.0816326530612245
5ede1a11281b7602eb5cf5ea,107,Catalan,amanida,Spanish,abanico,1.467000008,3.190000057,amanida,/ə.məˈni.ðə/,salad,/ˈsæləd/,sæləd,amanida,/ə.məˈni.ðə/,ensalada,/en.saˈlada/,0.35,0.628205128205128,0.628205128205128,0.928571428571428,0.166666666666666,0.166666666666666,0.712499999999999,0.216666666666666,0.216666666666666,4.34131654,Sounds/cat_amanida.wav,FALSE,7,0.0816326530612245
5ede1a11281b7602eb5cf5ea,108,Catalan,ampolla,Spanish,ampolla,1.337999821,2.40199995,ampolla,/əmˈpo.ʎə/,bottle,/ˈbɒtl/,bɒtəl,ampolla,/əmˈpo.ʎə/,botella,/boˈte.ʎa/,0.483333333333333,0.669191919191919,0.769191919191919,0.816666666666666,0.181818181818181,0.181818181818181,0.633333333333333,0.388888888888888,0.388888888888888,4.47589671,Sounds/cat_ampolla.wav,FALSE,7,0.142857142857143
5ede1a11281b7602eb5cf5ea,110,Catalan,berenar,Spanish,granada,0.737999916,2.315999985,berenar,/bə.ɾəˈna/,snack,/snæk/,snæk,berenar,/bə.ɾəˈna/,merienda,/meˈɾjen.da/,0.8125,0.291666666666666,0.291666666666666,0.85,0.366666666666666,0.366666666666666,0.4,0.536904761904761,0.511904761904761,4.25673174,Sounds/cat_berenar.wav,FALSE,7,0.0408163265306122
5ede1a11281b7602eb5cf5ea,111,Catalan,bibero,Spanish,saludar,3.644000053,5.016000032,biberó,/bi.βəˈɾo/,bottle,/ˈbɒtl/,bɒtəl,biberó,/bi.βəˈɾo/,biberón,/biβeˈɾon/,0.585714285714285,0.361904761904761,0.476190476190476,0.666666666666666,0.48030303030303,0.613636363636363,0.199999999999999,0.935897435897435,0.935897435897435,3.71874863,Sounds/cat_bibero.wav,FALSE,7,0
5ede1a11281b7602eb5cf5ea,112,Catalan,bici,Spanish,bicicleta,1.045000076,2.996000051,bici,/ˈbi.si/,bike,/baɪk/,baɪk,bici,/ˈbi.si/,bici,/ˈbi.θi/,0.6,0.625,0.625,0.6,0.625,0.625,0.1,0.975,1,4.22644166,Sounds/cat_bici.wav,FALSE,9,0.0493827160493827
5ede1a11281b7602eb5cf5ea,113,Catalan,boca,Spanish,boca,0.764999866,2.019000053,boca,/ˈbo.kə/,mouth,/maʊθ/,maʊθ,boca,/ˈbo.kə/,boca,/'bo.ka/,0.85,0.3,0.25,0.85,0.05,0,0.2,0.958333333333333,0.958333333333333,4.95078911,Sounds/cat_boca.wav,FALSE,4,0.25
5ede1a11281b7602eb5cf5ea,114,Catalan,bol,Spanish,bol,2.00999999,3.176999807,bol,/ˈbɔɫ/,bowl,/bəʊl/,bəʊl,bol,/ˈbɔɫ/,bol,/ˈbol/,0.225,0.779761904761904,0.779761904761904,0.225,0.744047619047619,0.744047619047619,0,1,1,4.08723575,Sounds/cat_bol.wav,FALSE,3,0.333333333333333
5ede1a11281b7602eb5cf5ea,115,Catalan,bolet,Spanish,bullet,4.644000053,6.058000088,bolet,/buˈɫɛt/,mushroom,/ˈmʌʃrʊm/,mʌʃrʊm,bolet,/buˈɫɛt/,seta,/'se.ta/,0.816666666666666,0.111111111111111,0.277777777777777,0.833333333333333,0.366666666666666,0.333333333333333,1,0.422222222222222,0.422222222222222,4.22253744,Sounds/cat_bolet.wav,FALSE,6,0.111111111111111
5ede1a11281b7602eb5cf5ea,116,Catalan,bolquer,Spanish,volcán,0.896999836,2.89199996,bolquer,/buɫˈke/,nappy,/ˈnæpi/,næpɪ,bolquer,/buɫˈke/,pañal,/paˈɲal/,1,0.355555555555555,0.355555555555555,0.76,0,0,0.84,0.32,0.32,3.23076945,Sounds/cat_bolquer.wav,FALSE,7,0.0408163265306122
5ede1a11281b7602eb5cf5ea,117,Catalan,boto,Spanish,boton,0.467999935,2.088000059,botó,/buˈto/,button,/ˈbʌtn/,bʌtən,botó,/buˈto/,botón,/boˈton/,0.16,0.899999999999999,0.899999999999999,0.42,0.677777777777777,0.677777777777777,0.279999999999999,0.899999999999999,0.899999999999999,4.28114757,Sounds/cat_boto.wav,FALSE,5,0.12
5ede1a11281b7602eb5cf5ea,118,Catalan,bou,Spanish,toro,3.52699995,4.35800004,bou,/bou/,bull,/bʊl/,bʊl,bou,/bou/,buey,/ˈbwei/,0.75,0.410714285714285,0.410714285714285,0.466666666666666,0.833333333333333,0.833333333333333,0.55,0.410714285714285,0.410714285714285,4.10054561,Sounds/cat_bou.wav,FALSE,4,0.0625
5ede1a11281b7602eb5cf5ea,119,Catalan,caixa,Spanish,casa,1.301999807,2.671999931,caixa,/ˈka.ʃə/,box,/bɒks/,bɒks,caixa,/ˈka.ʃə/,caja,/'ka.xa/,0.65,0.25,0.25,0.75,0.25,0.5,0.3,0.808333333333333,0.808333333333333,4.77068153,Sounds/cat_caixa.wav,FALSE,5,0.12
5ede1a11281b7602eb5cf5ea,120,Catalan,cama,Spanish,cama,0.394000053,1.358999968,cama,/ˈka.mə/,bed,/bɛd/,bɛd,cama,/ˈka.mə/,pierna,/ˈpjer.na/,0.883333333333333,0.266666666666666,0.266666666666666,1,0.166666666666666,0.166666666666666,0.866666666666666,0.266666666666666,0.2,4.55802057,Sounds/cat_cama.wav,FALSE,4,0.25
5ede1a11281b7602eb5cf5ea,121,Catalan,camisa,Spanish,camisa,0.667000055,1.937999964,camisa,/ˈka.mə/,shirt,/ʃɜːt/,ʃɛɛt,camisa,/ˈka.mə/,camisa,/kaˈmi.sa/,0.816666666666666,0.111111111111111,0.277777777777777,0.8,0.166666666666666,0.166666666666666,0.383333333333333,0.738888888888888,0.738888888888888,4.32244382,Sounds/cat_camisa.wav,FALSE,6,0.166666666666667
5ede1a11281b7602eb5cf5ea,122,Catalan,casa,Spanish,casa,0.641000032,1.486999989,casa,/ˈka.zə/,house,/haʊs/,haʊs,casa,/ˈka.zə/,casa,/'ka.sa/,0.6,0.55,0.5,0.6,0.3,0.25,0.25,0.858333333333333,0.858333333333333,6.01561386,Sounds/cat_casa.wav,FALSE,4,0.25
5ede1a11281b7602eb5cf5ea,123,Catalan,cavall,Spanish,caballo,0.416000128,1.762000084,cavall,/kə'baʎ/,horse,/hɔːs/,hɔɔs,cavall,/kə'baʎ/,caballo,/kaˈβa.ʎo/,0.85,0.366666666666666,0.333333333333333,0.96,0.106666666666666,0.0666666666666666,0.283333333333333,0.717676767676767,0.684343434343434,4.82213936,Sounds/cat_cavall.wav,FALSE,7,0.102040816326531
5ede1a11281b7602eb5cf5ea,124,Catalan,cirera,Spanish,sirena,0.600999832,1.680999994,cirera,/siˈɾe.ɾə/,cherry,/ˈʧɛri/,ʧɛrɪ,cirera,/siˈɾe.ɾə/,cereza,/θeˈɾe.θa/,0.65,0.199999999999999,0.583333333333333,0.616666666666666,0.366666666666666,0.75,0.433333333333333,0.511111111111111,0.694444444444444,3.57035086,Sounds/cat_cirera.wav,FALSE,6,0.111111111111111
5ede1a11281b7602eb5cf5ea,125,Catalan,colom,Spanish,culo,3.85800004,7.119000196,colom,/kuˈlom/,pigeon,/ˈpɪʤɪn/,pɪʤɪn,colom,/kuˈlom/,paloma,/paˈlo.ma/,0.75,0.442929292929292,0.442929292929292,0.639999999999999,0.226666666666666,0.146666666666666,0.316666666666666,0.612121212121212,0.545454545454545,4.04297744,Sounds/cat_colom.wav,FALSE,5,0.12
5ede1a11281b7602eb5cf5ea,126,Catalan,corona,Spanish,corona,0.877999783,2.638999939,corona,/kuˈɾo.nə/,crown,/kraʊn/,kraʊn,corona,/kuˈɾo.nə/,corona,/koˈɾo.na/,0.483333333333333,0.446969696969696,0.613636363636363,0.483333333333333,0.613636363636363,0.78030303030303,0.2,0.916666666666666,0.916666666666666,4.28706305,Sounds/cat_corona.wav,FALSE,6,0.166666666666667
5ede1a11281b7602eb5cf5ea,127,Catalan,cotxe,Spanish,coche,0.987999916,2.163999796,cotxe,/ˈkɔ.t͡ʃə/,car,/kɑː/,kɑɑ,cotxe,/ˈkɔ.t͡ʃə/,coche,/ˈko.t͡ʃe/,0.575,0.494047619047619,0.494047619047619,0.575,0.494047619047619,0.494047619047619,0.1,1,1,5.37553408,Sounds/cat_cotxe.wav,FALSE,5,0.12
5ede1a11281b7602eb5cf5ea,128,Catalan,cuc,Spanish,cocinar,2.197000027,4.78399992,cuc,/ˈkuk/,worm,/wɜːm/,wɜɜm,cuc,/ˈkuk/,gusano,/ɡuˈsa.no/,0.883333333333333,0,0,1,0,0,0.616666666666666,0.322222222222222,0.322222222222222,4.10448482,Sounds/cat_cuc.wav,FALSE,7,0.0408163265306122
5ede1a11281b7602eb5cf5ea,129,Catalan,dit,Spanish,di,1.368999958,2.320999861,dit,/dit/,finger,/ˈfɪŋgə/,fɪŋgə,dit,/dit/,dedo,/ˈde.ðo/,0.88,0.133333333333333,0.133333333333333,0.86,0.2,0.2,0.625,0.577380952380952,0.577380952380952,5.94433619,Sounds/cat_dit.wav,FALSE,3,0.222222222222222
5ede1a11281b7602eb5cf5ea,130,Catalan,entrepa,Spanish,pantalon,1.530999899,5.200999975,entrepà,/ˌen.tɾəˈpa/,sandwich,/ˈsænwɪʤ/,sænwɪʤ,entrepà,/ˌen.tɾəˈpa/,bocadillo,/bo.kaˈdi.ʎo/,0.712499999999999,0.25,0.25,0.785714285714285,0.153846153846153,0.153846153846153,0.825,0.183333333333333,0.183333333333333,4.26586972,Sounds/cat_entrepa.wav,FALSE,8,0.03125
5ede1a11281b7602eb5cf5ea,131,Catalan,esponja,Spanish,mañana,2.194000006,3.894000053,esponja,/əsˈpɔn.ʒə/,sponge,/spʌnʤ/,spʌnʤ,esponja,/əsˈpɔn.ʒə/,esponja,/esˈpoŋ.xa/,0.571428571428571,0.485714285714285,0.571428571428571,0.385714285714285,0.595238095238095,0.652380952380952,0.314285714285714,0.628571428571428,0.628571428571428,3.65432638,Sounds/cat_esponja.wav,FALSE,7,0.0408163265306122
5ede1a11281b7602eb5cf5ea,133,Catalan,estruc,Spanish,pastor,1.872999907,3.859999895,estruç,/əsˈtɾus/,ostrich,/ˈɒstrɪʧ/,ɒstrɪʧ,estruç,/əsˈtɾus/,avestruz,/a'βes.tɾuθ/,0.5375,0.394047619047619,0.619047619047619,0.466666666666666,0.422222222222222,0.722222222222222,0.2875,0.663095238095238,0.738095238095238,3.39446915,Sounds/cat_estruc.wav,FALSE,6,0.0277777777777778
5ede1a11281b7602eb5cf5ea,134,Catalan,flor,Spanish,flor,0.690999985,1.457000017,flor,/ˈfɫɔ/,flower,/ˈflaʊə/,flaʊə,flor,/ˈfɫɔ/,flor,/ˈfloɾ/,0.38,0.544444444444444,0.544444444444444,0.62,0.55,0.55,0.75,0.910714285714285,1,4.60211014,Sounds/cat_flor.wav,FALSE,4,0.25
5ede1a11281b7602eb5cf5ea,135,Catalan,formiga,Spanish,hormiga,0.883000135,4.572999954,formiga,/furˈmi.ɡə/,ant,/ænt/,ænt,formiga,/furˈmi.ɡə/,hormiga,/oɾˈmi.ɣa/,0.783333333333333,0.199999999999999,0.166666666666666,0.814285714285714,0,0,0.428571428571428,0.383882783882783,0.498168498168498,3.69297784,Sounds/cat_formiga.wav,FALSE,7,0.122448979591837
5ede1a11281b7602eb5cf5ea,136,Catalan,forquilla,Spanish,tortilla,1.540999889,2.838999987,forquilla,/furˈki.ʎə/,fork,/fɔːk/,fɔɔk,forquilla,/furˈki.ʎə/,tenedor,/te.neˈðoɾ/,0.785714285714285,0.285714285714285,0.285714285714285,0.485714285714285,0.53030303030303,0.53030303030303,0.885714285714285,0.0285714285714285,0.142857142857142,3.73797607,Sounds/cat_forquilla.wav,FALSE,9,0.0740740740740741
5ede1a11281b7602eb5cf5ea,137,Catalan,fulla,Spanish,fund,1.027999878,2.0849998,fulla,/ˈfu.ʎə/,leaf,/liːf/,liif,fulla,/ˈfu.ʎə/,hoja,/ˈo.xa/,1,0.166666666666666,0.166666666666666,0.9,0.25,0.25,0.75,0,0,4.24216321,Sounds/cat_fulla.wav,FALSE,5,0.08
5ede1a11281b7602eb5cf5ea,138,Catalan,galeta,Spanish,coleta,0.610999823,2.253999949,galeta,/ɡəˈɫɛ.tə/,biscuit,/ˈbɪskɪt/,bɪskɪt,galeta,/ɡəˈɫɛ.tə/,galleta,/ɡaˈʎe.ta/,0.766666666666666,0.344444444444444,0.277777777777777,0.8,0.288888888888888,0.222222222222222,0.366666666666666,0.694444444444444,0.794444444444444,3.97296075,Sounds/cat_galeta.wav,FALSE,6,0.111111111111111
5ede1a11281b7602eb5cf5ea,139,Catalan,galleda,Spanish,gallega,0.496999979,2.444000006,galleda,/ɡəˈʎɛ.ðə/,bucket,/ˈbʌkɪt/,bʌkɪt,galleda,/ɡəˈʎɛ.ðə/,cubo,/'ku.βo/,1,0.288888888888888,0.288888888888888,1,0.288888888888888,0.222222222222222,0.716666666666666,0.155555555555555,0.155555555555555,3.83053279,Sounds/cat_galleda.wav,FALSE,7,0.122448979591837
5ede1a11281b7602eb5cf5ea,140,Catalan,gat,Spanish,gato,1.269000053,2.561000109,gat,/ˈɡat/,cat,/kæt/,kæt,gat,/ˈɡat/,gato,/ˈɡa.to/,0.175,0.685714285714285,0.685714285714285,0.0666666666666666,0.866666666666666,0.866666666666666,0.125,0.982142857142857,0.982142857142857,4.86519569,Sounds/cat_gat.wav,FALSE,4,0.1875
5ede1a11281b7602eb5cf5ea,141,Catalan,gerd,Spanish,sed,0.888999939,1.822000027,gerd,/ˈʒɛrt/,grass,/grɑːs/,grɑɑs,gerd,/ˈʒɛrt/,césped,/ˈθes.ped/,0.833333333333333,0.181818181818181,0.181818181818181,0.8,0.222222222222222,0.222222222222222,0.716666666666666,0.399999999999999,0.5,2.96996445,Sounds/cat_gerd.wav,FALSE,4,0.125
5ede1a11281b7602eb5cf5ea,142,Catalan,girafa,Spanish,jirafa,0.680000067,6.029000044,girafa,/ʒiˈɾa.fə/,giraffe,/ʤɪˈrɑːf/,ʤɪrɑɑf,girafa,/ʒiˈɾa.fə/,jirafa,/xi'ɾa.fa/,0.633333333333333,0.477777777777777,0.711111111111111,0.6,0.477777777777777,0.677777777777777,0.233333333333333,0.722222222222222,0.722222222222222,3.63090287,Sounds/cat_girafa.wav,FALSE,6,0.138888888888889
5ede1a11281b7602eb5cf5ea,143,Catalan,globus,Spanish,globo,0.779999971,1.752999783,globus,/ˈɡɫɔ.βus/,balloon,/bəˈluːn/,bəluun,globus,/ˈˈɡɫɔ.βus/,globo,/ˈɡlo.βo/,0.733333333333333,0.359595959595959,0.292929292929292,0.666666666666666,0.399999999999999,0.333333333333333,0.25,0.891414141414141,0.891414141414141,4.47065471,Sounds/cat_globus.wav,FALSE,6,0.111111111111111
5ede1a11281b7602eb5cf5ea,144,Catalan,gorra,Spanish,gorra,0.709000111,1.779999971,gorra,/ˈɡo.rə/,cap,/ˈkæp/,kæp,gorra,/ˈɡo.rə/,gorra,/ˈɡo.ra/,1,0.4,0.4,1,0.15,0.15,0.2,0.958333333333333,0.958333333333333,4.02496031,Sounds/cat_gorra.wav,FALSE,5,0.2
5ede1a11281b7602eb5cf5ea,145,Catalan,got,Spanish,gol,0.836999893,2.038999796,got,/ˈɡɔt/,cup,/kʌp/,kʌp,got,/ˈɡɔt/,vaso,/ˈba.so/,1,0.0833333333333333,0.0833333333333333,0.266666666666666,0.555555555555555,0.555555555555555,1,0.4,0.25,4.57894281,Sounds/cat_got.wav,FALSE,3,0.222222222222222
5ede1a11281b7602eb5cf5ea,146,Catalan,guitarra,Spanish,guitarra,0.856999874,2.460000038,guitarra,/giˈta.rə/,guitar,/gɪˈtɑː/,gɪtɑɑ,guitarra,/giˈta.rə/,guitarra,/giˈta.ra/,0.316666666666666,0.724747474747474,0.724747474747474,0.383333333333333,0.724747474747474,0.724747474747474,0.133333333333333,0.972222222222222,0.972222222222222,4.37905182,Sounds/cat_guitarra.wav,FALSE,8,0.125
5ede1a11281b7602eb5cf5ea,148,Catalan,lleo,Spanish,ojos,1.427999973,2.539000034,lleó,/ʎəˈo/,lion,/ˈlaɪən/,laɪən,lleó,/ʎəˈo/,león,/leˈon/,0.3,0.677777777777777,0.677777777777777,0.7,0.25,0.37,0.5,0.452380952380952,0.602380952380952,4.49996701,Sounds/cat_lleo.wav,FALSE,4,0
5ede1a11281b7602eb5cf5ea,149,Catalan,llibre,Spanish,libra,1.852999926,3.401000023,llibre,/ˈʎi.βɾə/,book,/bʊk/,bʊk,llibre,/ˈʎi.βɾə/,libro,/ˈli.βɾo/,0.78,0.0666666666666666,0.0666666666666666,0.78,0.0666666666666666,0.0666666666666666,0.24,0.666666666666666,0.786666666666666,5.24541757,Sounds/cat_llibre.wav,FALSE,6,0.111111111111111
5ede1a11281b7602eb5cf5ea,150,Catalan,lloro,Spanish,loro,0.469000101,1.538000107,lloro,/ʎoˈɾu/,parrot,/ˈpærət/,pærət,lloro,/ʎoˈɾu/,loro,/'lo.ɾo/,1,0.266666666666666,0.266666666666666,1,0.04,0.2,0.25,0.666666666666666,0.816666666666666,3.9073666,Sounds/cat_lloro.wav,FALSE,5,0.16
5ede1a11281b7602eb5cf5ea,151,Catalan,lluna,Spanish,luna,0.587000132,1.983999968,lluna,/ˈʎu.nə/,moon,/muːn/,muun,lluna,/ˈʎu.nə/,luna,/'lu.na/,0.7,0.5,0.5,0.75,0.5,0.5,0.35,0.583333333333333,0.733333333333333,4.86014893,Sounds/cat_lluna.wav,FALSE,5,0.16
5ede1a11281b7602eb5cf5ea,152,Catalan,ma,Spanish,mar,0.518999815,1.28399992,ma,/ˈma/,hand,/hænd/,hænd,ma,/ˈma/,mano,/'ma.no/,0.5,0.5,0.5,0.725,0.25,0.25,0.375,0.791666666666666,0.791666666666666,4.70479504,Sounds/cat_ma.wav,FALSE,3,0.222222222222222
5ede1a11281b7602eb5cf5ea,153,Catalan,mico,Spanish,galleta,3.498000145,4.779000044,mico,/ˈmi.ku/,monkey,/ˈmʌŋki/,mʌŋkɪ,mico,/ˈmi.ku/,mono,/'mo.no/,0.7,0.535555555555555,0.535555555555555,0.42,0.677777777777777,0.677777777777777,0.6,0.541666666666666,0.541666666666666,4.30734691,Sounds/cat_mico.wav,FALSE,7,0
5ede1a11281b7602eb5cf5ea,154,Catalan,mirall,Spanish,mirar,1.986999989,3.895999908,mirall,/miˈɾaʎ/,mirror,/ˈmɪrə/,mɪrə,mirall,/miˈɾaʎ/,espejo,/es'pe.xo/,0.683333333333333,0.111111111111111,0.111111111111111,0.7,0.628888888888888,0.788888888888888,0.916666666666666,0.111111111111111,0.111111111111111,4.41340798,Sounds/cat_mirall.wav,FALSE,6,0.111111111111111
5ede1a11281b7602eb5cf5ea,155,Catalan,moneda,Spanish,moneda,0.386999846,1.814999819,moneda,/muˈnɛ.ðə/,coin,/kɔɪn/,kɔɪn,moneda,/muˈnɛ.ðə/,moneda,/mo'ne.ða/,0.85,0.366666666666666,0.366666666666666,0.85,0.311111111111111,0.311111111111111,0.2,0.916666666666666,0.916666666666666,4.33198269,Sounds/cat_moneda.wav,FALSE,6,0.166666666666667
5ede1a11281b7602eb5cf5ea,156,Catalan,moto,Spanish,moto,0.763999939,2.133999825,moto,/ˈmo.tu/,motorbike,/ˈməʊtəˌbaɪk/,məʊtəbaɪk,moto,/ˈmo.tu/,moto,/'mo.to/,0.488888888888888,0.437321937321937,0.437321937321937,0.488888888888888,0.4002849002849,0.4002849002849,0.1,1,1,4.58793204,Sounds/cat_moto.wav,FALSE,4,0.25
5ede1a11281b7602eb5cf5ea,157,Catalan,mussol,Spanish,sol,1.436999798,2.413999796,mussol,/muˈsɔɫ/,owl,/aʊl/,aʊl,mussol,/muˈsɔɫ/,búho,/'bu.o/,0.666666666666666,0.333333333333333,0.333333333333333,0.58,0.4,0.4,0.58,0.49,0.45,3.96610552,Sounds/cat_mussol.wav,FALSE,6,0.0833333333333333
5ede1a11281b7602eb5cf5ea,158,Catalan,nas,Spanish,nada,1.177000046,2.354000092,nas,/nas/,nose,/nəʊz/,nəʊz,nas,/nas/,nariz,/naˈɾiθ/,0.54,0.388888888888888,0.388888888888888,0.425,0.494047619047619,0.494047619047619,0.38,0.6,0.8,4.71446806,Sounds/cat_nas.wav,FALSE,4,0.125
5ede1a11281b7602eb5cf5ea,160,Catalan,orella,Spanish,curella,2.535000086,8.825000048,orella,/uˈɾɛ.ʎə/,ear,/ɪə/,ɪə,orella,/uˈɾɛ.ʎə/,oreja,/oˈɾe.xa/,0.76,0,0,0.6,0.352380952380952,0.352380952380952,0.4,0.6,0.6,4.32303692,Sounds/cat_orella.wav,FALSE,7,0.102040816326531
5ede1a11281b7602eb5cf5ea,161,Catalan,ovella,Spanish,cigueña,1.223999977,4.008000135,ovella,/uˈbɛ.ʎə/,sheep,/ʃiːp/,ʃiip,ovella,/uˈbɛ.ʎə/,oveja,/o'βe.xa/,0.7,0.133333333333333,0.133333333333333,0.78,0.133333333333333,0.133333333333333,0.48,0.44,0.4,3.95690835,Sounds/cat_ovella.wav,FALSE,7,0.0204081632653061
5ede1a11281b7602eb5cf5ea,162,Catalan,pa,Spanish,panh,0.775000095,1.486999989,pa,/pa/,bread,/brɛd/,brɛd,pa,/pa/,pan,/ˈpan/,0.7,0.15,0.15,1,0.15,0.15,0.333333333333333,0.966666666666666,0.966666666666666,5.10369983,Sounds/cat_pa.wav,FALSE,4,0.125
5ede1a11281b7602eb5cf5ea,163,Catalan,papallona,Spanish,tortilla,2.642999887,4.51699996,papallona,/pə.pəˈʎo.nə/,butterfly,/ˈbʌtəflaɪ/,bʌtəflaɪ,papallona,/pə.pəˈʎo.nə/,mariposa,/ma.ɾiˈpo.sa/,0.675,0.275,0.25,0.575,0.225,0.2,0.674999999999999,0.291666666666666,0.291666666666666,4.01438359,Sounds/cat_papallona.wav,FALSE,9,0.0246913580246914
5ede1a11281b7602eb5cf5ea,164,Catalan,patata,Spanish,patata,0.167999983,1.578999996,patata,/pəˈta.tə/,potato,/pəˈteɪtəʊ/,pəteɪtəʊ,patata,/pəˈta.tə/,patata,/paˈta.ta/,0.4,0.657738095238095,0.657738095238095,0.175,0.860119047619047,0.860119047619047,0.266666666666666,0.861111111111111,0.861111111111111,4.43921987,Sounds/cat_patata.wav,FALSE,6,0.166666666666667
5ede1a11281b7602eb5cf5ea,165,Catalan,pernil,Spanish,camino,1.059000015,3.074999809,pernil,/pərˈniɫ/,ham,/hæm/,hæm,pernil,/pərˈniɫ/,jamón,/xaˈmon/,0.3,0.75,0.75,0.783333333333333,0.0555555555555555,0.0555555555555555,0.8,0.237373737373737,0.237373737373737,4.22505132,Sounds/cat_pernil.wav,FALSE,6,0
5ede1a11281b7602eb5cf5ea,166,Catalan,peu,Spanish,tener,4.766000032,5.548000097,peu,/pɛw/,foot,/fʊt/,fʊt,peu,/pɛw/,pierna,/ˈpjer.na/,0.916666666666666,0.0333333333333333,0,0.799999999999999,0.0666666666666666,0,0.75,0.472222222222222,0.472222222222222,4.93358884,Sounds/cat_peu.wav,FALSE,5,0.04
5ede1a11281b7602eb5cf5ea,168,Catalan,planta,Spanish,planta,0.65199995,2.296000004,planta,/ˈpɫan.tə/,plant,/plɑːnt/,plɑɑnt,planta,/ˈpɫan.tə/,planta,/ˈplan.ta/,0.233333333333333,0.861111111111111,0.861111111111111,0.483333333333333,0.861111111111111,0.861111111111111,0.133333333333333,0.972222222222222,0.972222222222222,4.76538989,Sounds/cat_planta.wav,FALSE,6,0.166666666666667
5ede1a11281b7602eb5cf5ea,169,Catalan,plat,Spanish,plato,0.481000185,4.765000105,plat,/ˈpɫat/,plate,/pleɪt/,pleɪt,plat,/ˈpɫat/,plato,/ˈpla.to/,0.48,0.833333333333333,0.833333333333333,0.48,0.877777777777777,0.877777777777777,0.1,0.966666666666666,0.966666666666666,5.01417243,Sounds/cat_plat.wav,FALSE,5,0.16
