participant,trial_id,word,phonology,language_l1,test_language,accuracy,typing_onset,sim,lev,frequency_zipf
5ea186c334f3aa036bdd1c8b,181,tobogan,/tu.βuˈɣan/,English,Catalan,0.0408163265306122,0.937000036,-0.827631173064263,0.3313718187147,-0.162180065459752
5ea186c334f3aa036bdd1c8b,182,tomaquet,/tuˈma.kət/,English,Catalan,0.046875,0.565000057,0.146882767415821,-0.768263774283251,0.716311669826244
5ea186c334f3aa036bdd1c8b,183,tren,/ˈtɾɛn/,English,Catalan,0,4.31400013,1.32078500930371,-0.510088461144602,1.09227119189515
5ea186c334f3aa036bdd1c8b,185,ulleres,/uˈʎe.ɾəs/,English,Catalan,0.03125,3.398999929,-0.804925348855717,0.604573208279407,1.04956909479101
5ea186c334f3aa036bdd1c8b,186,ungla,/ˈuŋ.ɡɫə/,English,Catalan,0.0277777777777778,1.778000116,-0.810267895728314,0.637357375027173,-0.263839387999382
5ea186c334f3aa036bdd1c8b,188,xocolata,/ʃu.kuˈɫa.tə/,English,Catalan,0.0740740740740741,0.732999802,-0.172167453632224,-1.05512523332619,0.909845972199444
5ea186c334f3aa036bdd1c8b,189,zebra,/ˈze.βɾə/,English,Catalan,0.12,1.292000055,0.495397943943051,-1.2623029537461,-0.204116932859162
5ea1ac832ac60d0762c238a7,104,abella,/əˈbɛ.ʎə/,English,Catalan,0.0277777777777778,3.294999838,-0.141781718294316,-0.204102904832132,0.283766769673706
5ea1ac832ac60d0762c238a7,105,aigua,/ˈaj.ɡwə/,English,Catalan,0,2.828000069,-0.0810102476184966,0.713853764105292,1.95042469605934
5ea1ac832ac60d0762c238a7,106,aixeta,/əˈʃɛ.tə/,English,Catalan,0.0277777777777778,5.509000063,-0.38486760099759,1.09633570949588,0.131706985202029
5ea1ac832ac60d0762c238a7,107,amanida,/ə.məˈni.ðə/,English,Catalan,0.0612244897959184,3.777000189,-0.931810837079953,1.20561626532176,0.575288821855343
5ea1ac832ac60d0762c238a7,108,ampolla,/əmˈpo.ʎə/,English,Catalan,0.0204081632653061,3.414000034,-0.876564045556482,0.777600755003721,0.711638277372247
5ea1ac832ac60d0762c238a7,110,berenar,/bə.ɾəˈna/,English,Catalan,0.0612244897959184,0.282000065,-0.202553188970135,0.905094736800587,0.489592010616315
5ea1ac832ac60d0762c238a7,111,bibero,/bi.βəˈɾo/,English,Catalan,0.0555555555555556,0.332999945,0.211797747455899,0.203877836917833,-0.0554638035187925
5ea1ac832ac60d0762c238a7,112,bici,/ˈbi.si/,English,Catalan,0.0625,1.014999866,0.739404606505048,-0.0511101266758919,0.458903715932458
5ea1ac832ac60d0762c238a7,113,boca,/ˈbo.kə/,English,Catalan,0.125,0.864000082,-1.35721113181068,0.905094736800587,1.19277394668457
5ea1ac832ac60d0762c238a7,114,bol,/ˈbɔɫ/,English,Catalan,0.1875,1.065000057,1.17348653990375,-1.48541742189061,0.317867707185885
5ea1ac832ac60d0762c238a7,115,bolet,/buˈɫɛt/,English,Catalan,0.08,3.728000164,-0.202553188970135,0.841347745902154,0.454948168311897
5ea1ac832ac60d0762c238a7,116,bolquer,/buɫˈke/,English,Catalan,0.0204081632653061,1.812999964,-1.53952554383813,0.560860985949055,-0.549858300840245
5ea1ac832ac60d0762c238a7,117,boto,/buˈto/,English,Catalan,0.0833333333333333,0.467000008,0.931847596978469,-0.739577628378957,0.514328828280412
5ea1ac832ac60d0762c238a7,118,bou,/bou/,English,Catalan,0.125,1.595999956,1.49904798995277,-0.56108605386335,0.331352547961508
5ea1ac832ac60d0762c238a7,119,caixa,/ˈka.ʃə/,English,Catalan,0.08,0.497999907,-0.62795348370086,0.522612791409996,1.01029854583267
5ea1ac832ac60d0762c238a7,120,cama,/ˈka.mə/,English,Catalan,0.12,0.829999924,-0.931810837079953,1.47881765488647,0.794841795364137
5ea1ac832ac60d0762c238a7,121,camisa,/ˈka.mə/,English,Catalan,0,1.578999996,-0.931810837079953,0.713853764105292,0.556167987811791
5ea1ac832ac60d0762c238a7,122,casa,/ˈka.zə/,English,Catalan,0.125,1.647000074,-0.445639071673405,-0.0511101266758919,2.27159763135835
5ea1ac832ac60d0762c238a7,123,cavall,/kə'baʎ/,English,Catalan,0,3.394999981,-1.1505881315129,1.32582487673024,1.06243287663773
5ea1ac832ac60d0762c238a7,124,cirera,/siˈɾe.ɾə/,English,Catalan,0.0833333333333333,3.262000084,-0.202553188970135,0.0126368642225377,-0.205812514918272
5ea1ac832ac60d0762c238a7,125,colom,/kuˈlom/,English,Catalan,0,2.944999933,-0.713033542647008,0.101882651480341,0.27302754633159
5ea1ac832ac60d0762c238a7,126,corona,/kuˈɾo.nə/,English,Catalan,0,4.394000053,0.697969512862442,-0.497339062964917,0.520322077338734
5ea1ac832ac60d0762c238a7,127,cotxe,/ˈkɔ.t͡ʃə/,English,Catalan,0.0555555555555556,1.530999899,0.261914479766477,-0.14673061302354,1.62310291263137
5ea1ac832ac60d0762c238a7,128,cuc,/ˈkuk/,English,Catalan,0.0625,0.864000082,-1.53952554383813,1.47881765488647,0.335343545585205
5ea1ac832ac60d0762c238a7,129,dit,/dit/,English,Catalan,0.0625,1.611999989,-0.810267895728314,0.943342931339646,2.19938289500445
5ea1ac832ac60d0762c238a7,130,entrepa,/ˌen.tɾəˈpa/,English,Catalan,0.0816326530612245,1.614000082,-0.978558122215198,0.659213486192347,0.498850124924867
5ea1ac832ac60d0762c238a7,131,esponja,/əsˈpɔn.ʒə/,English,Catalan,0.0816326530612245,0.498999834,0.630884123155372,-0.87071429537002,-0.120732993702412
5ea1ac832ac60d0762c238a7,133,estruc,/əsˈtɾus/,English,Catalan,0.0555555555555556,0.680999994,1.837994925999e-05,-0.56108605386335,-0.384006489512613
5ea1ac832ac60d0762c238a7,134,flor,/ˈfɫɔ/,English,Catalan,0.111111111111111,1.296999931,0.465932988463867,0.0253862624022265,0.839510997843777
5ea1ac832ac60d0762c238a7,135,formiga,/furˈmi.ɡə/,English,Catalan,0.102040816326531,2.563999891,-1.53952554383813,0.768494042018232,-0.0815733944395088
5ea1ac832ac60d0762c238a7,136,forquilla,/furˈki.ʎə/,English,Catalan,0.037037037037037,0.482000113,0.394112159483353,-0.488232349979428,-0.0359835860767726
5ea1ac832ac60d0762c238a7,137,fulla,/ˈfu.ʎə/,English,Catalan,0.04,0.431999922,-0.62795348370086,1.09633570949588,0.4748319524801
5ea1ac832ac60d0762c238a7,138,galeta,/ɡəˈɫɛ.tə/,English,Catalan,0.0277777777777778,2.162000179,-0.486153385457287,0.713853764105292,0.202090367707162
5ea1ac832ac60d0762c238a7,139,galleda,/ɡəˈʎɛ.ðə/,English,Catalan,0.0204081632653061,2.180000067,-0.486153385457287,1.47881765488647,0.0577899496263742
5ea1ac832ac60d0762c238a7,140,gat,/ˈɡat/,English,Catalan,0.08,1.362999916,1.62059093130441,-2.09101383542571,1.10605525541802
5ea1ac832ac60d0762c238a7,141,gerd,/ˈʒɛrt/,English,Catalan,0.08,5.542999983,-0.729239268160558,0.713853764105292,-0.814092026701094
5ea1ac832ac60d0762c238a7,142,girafa,/ʒiˈɾa.fə/,English,Catalan,0.102040816326531,0.465000153,0.202589948868652,-0.0511101266758919,-0.144464445630247
5ea1ac832ac60d0762c238a7,143,globus,/ˈɡɫɔ.βus/,English,Catalan,0.0833333333333333,3.411000013,-0.0810102476185002,0.203877836917833,0.706327362355424
5ea1ac832ac60d0762c238a7,144,gorra,/ˈɡo.rə/,English,Catalan,0.04,3.162000179,-0.992582307755769,1.47881765488647,0.254773550475609
5ea1ac832ac60d0762c238a7,145,got,/ˈɡɔt/,English,Catalan,0.222222222222222,1.513000011,0.486190145355804,-1.32604994464453,0.816039093838303
5ea1ac832ac60d0762c238a7,146,guitarra,/giˈta.rə/,English,Catalan,0.09375,0.182999849,1.10311265070123,-0.879821008355508,0.613520196371944
5ea1ac832ac60d0762c238a7,148,lleo,/ʎəˈo/,English,Catalan,0,2.07799983,-0.62795348370086,0.3313718187147,0.736025022456077
5ea1ac832ac60d0762c238a7,149,llibre,/ˈʎi.βɾə/,English,Catalan,0.111111111111111,1.231000185,-1.29643966113486,0.637357375027173,1.49127579952652
5ea1ac832ac60d0762c238a7,150,lloro,/ʎoˈɾu/,English,Catalan,0.0204081632653061,0.813999891,-1.39367401421617,1.47881765488647,0.135633870902364
5ea1ac832ac60d0762c238a7,151,lluna,/ˈʎu.nə/,English,Catalan,0.04,2.362999916,0.283618576436412,0.522612791409996,1.10094214716348
5ea1ac832ac60d0762c238a7,152,ma,/ˈma/,English,Catalan,0.111111111111111,1.080999851,-0.62795348370086,0.426992305062348,0.943545865720729
5ea1ac832ac60d0762c238a7,153,mico,/ˈmi.ku/,English,Catalan,0.0625,1.547999859,0.931847596978469,-0.739577628378957,0.540872603220675
5ea1ac832ac60d0762c238a7,154,mirall,/miˈɾaʎ/,English,Catalan,0.0833333333333333,1.761999846,0.753584616329403,0.3313718187147,0.6483280266017
5ea1ac832ac60d0762c238a7,155,moneda,/muˈnɛ.ðə/,English,Catalan,0.015625,7.822000027,-0.405124757889527,0.905094736800587,0.565832262502085
5ea1ac832ac60d0762c238a7,156,moto,/ˈmo.tu/,English,Catalan,0.04,3.110000134,-0.0799714190599368,-0.476090065998775,0.825146502574792
5ea1ac832ac60d0762c238a7,157,mussol,/muˈsɔɫ/,English,Catalan,0.0833333333333333,2.394999981,-0.0810102476184966,-0.12760651575401,0.195145014034752
5ea1ac832ac60d0762c238a7,158,nas,/nas/,English,Catalan,0.111111111111111,1.079999924,0.261914479766477,-0.720453531109427,0.953346054041224
5ea1ac832ac60d0762c238a7,160,orella,/uˈɾɛ.ʎə/,English,Catalan,0.0277777777777778,1.945999861,-0.254643020977978,-0.0511101266758919,0.556768885121305
5ea1ac832ac60d0762c238a7,161,ovella,/uˈbɛ.ʎə/,English,Catalan,0.0277777777777778,1.680000067,-1.05335377843159,0.637357375027173,0.185826931572852
5ea1ac832ac60d0762c238a7,162,pa,/pa/,English,Catalan,0,1.197999954,-0.992582307755769,1.47881765488647,1.34769493849709
5ea1ac832ac60d0762c238a7,163,papallona,/pə.pəˈʎo.nə/,English,Catalan,0.037037037037037,3.611999989,-0.719110689714587,-0.14673061302354,0.244057781479665
5ea1ac832ac60d0762c238a7,164,patata,/pəˈta.tə/,English,Catalan,0.111111111111111,0.349000216,1.59671642496748,-1.67665839458591,0.674479257851907
5ea1ac832ac60d0762c238a7,165,pernil,/pərˈniɫ/,English,Catalan,0.0277777777777778,4.211000204,-1.33695397491874,0.650106773206858,0.45749509754549
5ea1ac832ac60d0762c238a7,166,peu,/pɛw/,English,Catalan,0,2.529999971,-1.29643966113486,0.713853764105288,1.17534754984435
5ea1ac832ac60d0762c238a7,168,planta,/ˈpɫan.tə/,English,Catalan,0.138888888888889,0.597000122,1.60033377441247,-0.497339062964917,1.00493733821351
5ea1ac832ac60d0762c238a7,169,plat,/ˈpɫat/,English,Catalan,0.04,2.746999979,1.66110524508829,-0.510088461144602,1.2569905483641
5ea1ac832ac60d0762c238a7,170,ploma,/ˈplo.mə/,English,Catalan,0.12,0.514999866,-0.583387738538594,0.254875429636582,0.215823510476742
5ea1ac832ac60d0762c238a7,171,pollastre,/puˈʎas.tɾə/,English,Catalan,0.0493827160493827,1.362999916,-1.0837395137695,0.952904979974412,0.778461036841626
5ea1ac832ac60d0762c238a7,172,poma,/ˈpo.ma/,English,Catalan,0.0833333333333333,6.190999985,-0.32409613032177,1.47881765488647,0.6041850119937
5ea1ac832ac60d0762c238a7,173,porc,/ˈpɔrk/,English,Catalan,0.1875,0.862999916,-0.0419428736126163,-0.720453531109427,0.916325085890627
5ea1ac832ac60d0762c238a7,174,porta,/ˈpɔr.tə/,English,Catalan,0.04,1.680999994,-0.62795348370086,0.101882651480345,1.93989977350783
5ea1ac832ac60d0762c238a7,175,raspall,/rəsˈpaʎ/,English,Catalan,0,5.84100008,-0.162038875186257,0.650106773206858,-0.0257106533732186
5ea1ac832ac60d0762c238a7,176,samarreta,/sə.məˈrɛ.tə/,English,Catalan,0.0246913580246914,8.106000185,-0.141781718294316,0.0923206028455799,0.620068974030422
5ea1ac832ac60d0762c238a7,177,sol,/ˈsɔɫ/,English,Catalan,0.125,0.780999899,1.33699073481726,-1.58103790823826,1.86302737886822
5ea1ac832ac60d0762c238a7,178,taronja,/təˈɾɔɲ.ʒə/,English,Catalan,0.0204081632653061,1.895999908,-1.53952554383813,1.09633570949588,0.630856129343055
5ea1ac832ac60d0762c238a7,180,tisores,/tiˈzo.ɾəs/,English,Catalan,0.046875,1.679999828,-0.931810837079953,-1.19855596284767,0.160153500307752
5ea1ac832ac60d0762c238a7,181,tobogan,/tu.βuˈɣan/,English,Catalan,0.0204081632653061,2.062999964,-0.827631173064263,0.3313718187147,-0.162180065459752
5ea1ac832ac60d0762c238a7,182,tomaquet,/tuˈma.kət/,English,Catalan,0.046875,0.0480000970000001,0.146882767415821,-0.768263774283251,0.716311669826244
5ea1ac832ac60d0762c238a7,183,tren,/ˈtɾɛn/,English,Catalan,0.08,2.311999798,1.32078500930371,-0.510088461144602,1.09227119189515
5ea1ac832ac60d0762c238a7,184,ull,/uʎ/,English,Catalan,0.111111111111111,0.998000145,-1.53952554383813,1.47881765488647,1.04327916598367
5ea1ac832ac60d0762c238a7,185,ulleres,/uˈʎe.ɾəs/,English,Catalan,0.03125,2.995000124,-0.804925348855717,0.604573208279407,1.04956909479101
5ea1ac832ac60d0762c238a7,186,ungla,/ˈuŋ.ɡɫə/,English,Catalan,0,4.111999989,-0.810267895728314,0.637357375027173,-0.263839387999382
5ea1ac832ac60d0762c238a7,187,vaixell,/bəˈʃeʎ/,English,Catalan,0.0204081632653061,1.347000122,0.445675831571925,-0.204102904832132,1.17142899220992
5ea1ac832ac60d0762c238a7,188,xocolata,/ʃu.kuˈɫa.tə/,English,Catalan,0.0740740740740741,0.248000145,-0.172167453632224,-1.05512523332619,0.909845972199444
5ea1ac832ac60d0762c238a7,189,zebra,/ˈze.βɾə/,English,Catalan,0.2,1.080000162,0.495397943943051,-1.2623029537461,-0.204116932859162
5ea21ef214912a12fa60eb5e,104,abella,/əˈbɛ.ʎə/,English,Catalan,0,3.400000095,-0.141781718294316,-0.204102904832132,0.283766769673706
5ea21ef214912a12fa60eb5e,105,aigua,/ˈaj.ɡwə/,English,Catalan,0,1.883000135,-0.0810102476184966,0.713853764105292,1.95042469605934
5ea21ef214912a12fa60eb5e,106,aixeta,/əˈʃɛ.tə/,English,Catalan,0.037037037037037,1.865999937,-0.38486760099759,1.09633570949588,0.131706985202029
5ea21ef214912a12fa60eb5e,107,amanida,/ə.məˈni.ðə/,English,Catalan,0.0408163265306122,1.566999912,-0.931810837079953,1.20561626532176,0.575288821855343
5ea21ef214912a12fa60eb5e,108,ampolla,/əmˈpo.ʎə/,English,Catalan,0.0204081632653061,7.46600008,-0.876564045556482,0.777600755003721,0.711638277372247
5ea21ef214912a12fa60eb5e,110,berenar,/bə.ɾəˈna/,English,Catalan,0.0204081632653061,1.898999929,-0.202553188970135,0.905094736800587,0.489592010616315
5ea21ef214912a12fa60eb5e,111,bibero,/bi.βəˈɾo/,English,Catalan,0.0555555555555556,3.131999969,0.211797747455899,0.203877836917833,-0.0554638035187925
5ea21ef214912a12fa60eb5e,112,bici,/ˈbi.si/,English,Catalan,0.0277777777777778,1.549999952,0.739404606505048,-0.0511101266758919,0.458903715932458
5ea21ef214912a12fa60eb5e,113,boca,/ˈbo.kə/,English,Catalan,0,1.931999922,-1.35721113181068,0.905094736800587,1.19277394668457
5ea21ef214912a12fa60eb5e,114,bol,/ˈbɔɫ/,English,Catalan,0.125,0.850000143,1.17348653990375,-1.48541742189061,0.317867707185885
5ea21ef214912a12fa60eb5e,115,bolet,/buˈɫɛt/,English,Catalan,0.08,0.950000048,-0.202553188970135,0.841347745902154,0.454948168311897
5ea21ef214912a12fa60eb5e,116,bolquer,/buɫˈke/,English,Catalan,0.102040816326531,2.132999897,-1.53952554383813,0.560860985949055,-0.549858300840245
5ea21ef214912a12fa60eb5e,117,boto,/buˈto/,English,Catalan,0.0833333333333333,0.848999977,0.931847596978469,-0.739577628378957,0.514328828280412
5ea21ef214912a12fa60eb5e,118,bou,/bou/,English,Catalan,0.125,1.149999857,1.49904798995277,-0.56108605386335,0.331352547961508
5ea21ef214912a12fa60eb5e,119,caixa,/ˈka.ʃə/,English,Catalan,0,1.332000017,-0.62795348370086,0.522612791409996,1.01029854583267
5ea21ef214912a12fa60eb5e,120,cama,/ˈka.mə/,English,Catalan,0,1.532999992,-0.931810837079953,1.47881765488647,0.794841795364137
5ea21ef214912a12fa60eb5e,121,camisa,/ˈka.mə/,English,Catalan,0.0277777777777778,2.532000065,-0.931810837079953,0.713853764105292,0.556167987811791
5ea21ef214912a12fa60eb5e,122,casa,/ˈka.zə/,English,Catalan,0.1875,2.084000111,-0.445639071673405,-0.0511101266758919,2.27159763135835
5ea21ef214912a12fa60eb5e,123,cavall,/kə'baʎ/,English,Catalan,0.0555555555555556,1.032000065,-1.1505881315129,1.32582487673024,1.06243287663773
5ea21ef214912a12fa60eb5e,124,cirera,/siˈɾe.ɾə/,English,Catalan,0.0555555555555556,0.732000113,-0.202553188970135,0.0126368642225377,-0.205812514918272
5ea21ef214912a12fa60eb5e,125,colom,/kuˈlom/,English,Catalan,0.111111111111111,1.082999945,-0.713033542647008,0.101882651480341,0.27302754633159
5ea21ef214912a12fa60eb5e,126,corona,/kuˈɾo.nə/,English,Catalan,0.166666666666667,0.648999929,0.697969512862442,-0.497339062964917,0.520322077338734
5ea21ef214912a12fa60eb5e,127,cotxe,/ˈkɔ.t͡ʃə/,English,Catalan,0.04,0.881000042,0.261914479766477,-0.14673061302354,1.62310291263137
5ea21ef214912a12fa60eb5e,128,cuc,/ˈkuk/,English,Catalan,0.0625,1.282999992,-1.53952554383813,1.47881765488647,0.335343545585205
5ea21ef214912a12fa60eb5e,129,dit,/dit/,English,Catalan,0,3.101000071,-0.810267895728314,0.943342931339646,2.19938289500445
5ea21ef214912a12fa60eb5e,130,entrepa,/ˌen.tɾəˈpa/,English,Catalan,0.0330578512396694,3.198999882,-0.978558122215198,0.659213486192347,0.498850124924867
5ea21ef214912a12fa60eb5e,131,esponja,/əsˈpɔn.ʒə/,English,Catalan,0.0816326530612245,1.433000088,0.630884123155372,-0.87071429537002,-0.120732993702412
5ea21ef214912a12fa60eb5e,133,estruc,/əsˈtɾus/,English,Catalan,0.0555555555555556,3.165999889,1.837994925999e-05,-0.56108605386335,-0.384006489512613
5ea21ef214912a12fa60eb5e,134,flor,/ˈfɫɔ/,English,Catalan,0.16,0.815999985,0.465932988463867,0.0253862624022265,0.839510997843777
5ea21ef214912a12fa60eb5e,135,formiga,/furˈmi.ɡə/,English,Catalan,0.0204081632653061,1.249000072,-1.53952554383813,0.768494042018232,-0.0815733944395088
5ea21ef214912a12fa60eb5e,136,forquilla,/furˈki.ʎə/,English,Catalan,0.0123456790123457,1.700999975,0.394112159483353,-0.488232349979428,-0.0359835860767726
5ea21ef214912a12fa60eb5e,137,fulla,/ˈfu.ʎə/,English,Catalan,0.08,0.598999977,-0.62795348370086,1.09633570949588,0.4748319524801
5ea21ef214912a12fa60eb5e,138,galeta,/ɡəˈɫɛ.tə/,English,Catalan,0.0277777777777778,1.582999945,-0.486153385457287,0.713853764105292,0.202090367707162
5ea21ef214912a12fa60eb5e,139,galleda,/ɡəˈʎɛ.ðə/,English,Catalan,0.0408163265306122,1.815999985,-0.486153385457287,1.47881765488647,0.0577899496263742
5ea21ef214912a12fa60eb5e,140,gat,/ˈɡat/,English,Catalan,0.08,2.032999992,1.62059093130441,-2.09101383542571,1.10605525541802
5ea21ef214912a12fa60eb5e,141,gerd,/ˈʒɛrt/,English,Catalan,0.125,2.165999889,-0.729239268160558,0.713853764105292,-0.814092026701094
5ea21ef214912a12fa60eb5e,142,girafa,/ʒiˈɾa.fə/,English,Catalan,0.102040816326531,0.882000208,0.202589948868652,-0.0511101266758919,-0.144464445630247
5ea21ef214912a12fa60eb5e,143,globus,/ˈɡɫɔ.βus/,English,Catalan,0.111111111111111,2.414999962,-0.0810102476185002,0.203877836917833,0.706327362355424
5ea21ef214912a12fa60eb5e,144,gorra,/ˈɡo.rə/,English,Catalan,0.08,1.915999889,-0.992582307755769,1.47881765488647,0.254773550475609
5ea21ef214912a12fa60eb5e,145,got,/ˈɡɔt/,English,Catalan,0.222222222222222,1.76699996,0.486190145355804,-1.32604994464453,0.816039093838303
5ea21ef214912a12fa60eb5e,146,guitarra,/giˈta.rə/,English,Catalan,0.09375,0.34800005,1.10311265070123,-0.879821008355508,0.613520196371944
5ea21ef214912a12fa60eb5e,148,lleo,/ʎəˈo/,English,Catalan,0.08,5.099999905,-0.62795348370086,0.3313718187147,0.736025022456077
5ea21ef214912a12fa60eb5e,149,llibre,/ˈʎi.βɾə/,English,Catalan,0.0277777777777778,1.299000025,-1.29643966113486,0.637357375027173,1.49127579952652
5ea21ef214912a12fa60eb5e,150,lloro,/ʎoˈɾu/,English,Catalan,0.0555555555555556,1.067000151,-1.39367401421617,1.47881765488647,0.135633870902364
5ea21ef214912a12fa60eb5e,151,lluna,/ˈʎu.nə/,English,Catalan,0.04,1.365999937,0.283618576436412,0.522612791409996,1.10094214716348
5ea21ef214912a12fa60eb5e,152,ma,/ˈma/,English,Catalan,0.0277777777777778,1.282000065,-0.62795348370086,0.426992305062348,0.943545865720729
5ea21ef214912a12fa60eb5e,153,mico,/ˈmi.ku/,English,Catalan,0.0277777777777778,4.682999849,0.931847596978469,-0.739577628378957,0.540872603220675
5ea21ef214912a12fa60eb5e,154,mirall,/miˈɾaʎ/,English,Catalan,0.0833333333333333,2.099999905,0.753584616329403,0.3313718187147,0.6483280266017
5ea21ef214912a12fa60eb5e,155,moneda,/muˈnɛ.ðə/,English,Catalan,0.0555555555555556,0.39199996,-0.405124757889527,0.905094736800587,0.565832262502085
5ea21ef214912a12fa60eb5e,156,moto,/ˈmo.tu/,English,Catalan,0.08,2.299000025,-0.0799714190599368,-0.476090065998775,0.825146502574792
5ea21ef214912a12fa60eb5e,157,mussol,/muˈsɔɫ/,English,Catalan,0.0833333333333333,3.450000048,-0.0810102476184966,-0.12760651575401,0.195145014034752
5ea21ef214912a12fa60eb5e,158,nas,/nas/,English,Catalan,0.111111111111111,2.131999969,0.261914479766477,-0.720453531109427,0.953346054041224
5ea21ef214912a12fa60eb5e,160,orella,/uˈɾɛ.ʎə/,English,Catalan,0.0277777777777778,8.501000166,-0.254643020977978,-0.0511101266758919,0.556768885121305
5ea21ef214912a12fa60eb5e,162,pa,/pa/,English,Catalan,0.222222222222222,1.598999977,-0.992582307755769,1.47881765488647,1.34769493849709
5ea21ef214912a12fa60eb5e,163,papallona,/pə.pəˈʎo.nə/,English,Catalan,0.0123456790123457,0.932999849,-0.719110689714587,-0.14673061302354,0.244057781479665
5ea21ef214912a12fa60eb5e,164,patata,/pəˈta.tə/,English,Catalan,0.0625,0.299000025,1.59671642496748,-1.67665839458591,0.674479257851907
5ea21ef214912a12fa60eb5e,165,pernil,/pərˈniɫ/,English,Catalan,0,5.63499999,-1.33695397491874,0.650106773206858,0.45749509754549
5ea21ef214912a12fa60eb5e,166,peu,/pɛw/,English,Catalan,0.125,2.75,-1.29643966113486,0.713853764105288,1.17534754984435
5ea21ef214912a12fa60eb5e,168,planta,/ˈpɫan.tə/,English,Catalan,0.0555555555555556,2.398999929,1.60033377441247,-0.497339062964917,1.00493733821351
5ea21ef214912a12fa60eb5e,169,plat,/ˈpɫat/,English,Catalan,0.16,1.46600008,1.66110524508829,-0.510088461144602,1.2569905483641
5ea21ef214912a12fa60eb5e,170,ploma,/ˈplo.mə/,English,Catalan,0.102040816326531,0.916000128,-0.583387738538594,0.254875429636582,0.215823510476742
5ea21ef214912a12fa60eb5e,171,pollastre,/puˈʎas.tɾə/,English,Catalan,0.0246913580246914,3.28399992,-1.0837395137695,0.952904979974412,0.778461036841626
5ea21ef214912a12fa60eb5e,172,poma,/ˈpo.ma/,English,Catalan,0.0555555555555556,2.549000025,-0.32409613032177,1.47881765488647,0.6041850119937
5ea21ef214912a12fa60eb5e,173,porc,/ˈpɔrk/,English,Catalan,0.125,1.417000055,-0.0419428736126163,-0.720453531109427,0.916325085890627
5ea21ef214912a12fa60eb5e,174,porta,/ˈpɔr.tə/,English,Catalan,0.08,1.699999809,-0.62795348370086,0.101882651480345,1.93989977350783
5ea21ef214912a12fa60eb5e,175,raspall,/rəsˈpaʎ/,English,Catalan,0.0612244897959184,1.949999809,-0.162038875186257,0.650106773206858,-0.0257106533732186
5ea21ef214912a12fa60eb5e,176,samarreta,/sə.məˈrɛ.tə/,English,Catalan,0.037037037037037,0.782999992,-0.141781718294316,0.0923206028455799,0.620068974030422
5ea21ef214912a12fa60eb5e,177,sol,/ˈsɔɫ/,English,Catalan,0.125,1.320999861,1.33699073481726,-1.58103790823826,1.86302737886822
5ea21ef214912a12fa60eb5e,178,taronja,/təˈɾɔɲ.ʒə/,English,Catalan,0.046875,0.380000114,-1.53952554383813,1.09633570949588,0.630856129343055
5ea21ef214912a12fa60eb5e,180,tisores,/tiˈzo.ɾəs/,English,Catalan,0.0408163265306122,2.01699996,-0.931810837079953,-1.19855596284767,0.160153500307752
5ea21ef214912a12fa60eb5e,181,tobogan,/tu.βuˈɣan/,English,Catalan,0.078125,2,-0.827631173064263,0.3313718187147,-0.162180065459752
5ea21ef214912a12fa60eb5e,182,tomaquet,/tuˈma.kət/,English,Catalan,0.0625,0.665999889,0.146882767415821,-0.768263774283251,0.716311669826244
5ea21ef214912a12fa60eb5e,183,tren,/ˈtɾɛn/,English,Catalan,0.12,0.984000206,1.32078500930371,-0.510088461144602,1.09227119189515
5ea21ef214912a12fa60eb5e,184,ull,/uʎ/,English,Catalan,0,9.6500001,-1.53952554383813,1.47881765488647,1.04327916598367
5ea21ef214912a12fa60eb5e,185,ulleres,/uˈʎe.ɾəs/,English,Catalan,0.0408163265306122,4.450000048,-0.804925348855717,0.604573208279407,1.04956909479101
5ea21ef214912a12fa60eb5e,186,ungla,/ˈuŋ.ɡɫə/,English,Catalan,0.0204081632653061,2.498999834,-0.810267895728314,0.637357375027173,-0.263839387999382
5ea21ef214912a12fa60eb5e,187,vaixell,/bəˈʃeʎ/,English,Catalan,0.0612244897959184,2.849999905,0.445675831571925,-0.204102904832132,1.17142899220992
5ea21ef214912a12fa60eb5e,188,xocolata,/ʃu.kuˈɫa.tə/,English,Catalan,0.0740740740740741,0.582999945,-0.172167453632224,-1.05512523332619,0.909845972199444
5ea21ef214912a12fa60eb5e,189,zebra,/ˈze.βɾə/,English,Catalan,0.2,0.916999817,0.495397943943051,-1.2623029537461,-0.204116932859162
5ea300a5733c8107ec2478a3,104,abella,/əˈbɛ.ʎə/,English,Catalan,0,1.899999857,-0.141781718294316,-0.204102904832132,0.283766769673706
5ea300a5733c8107ec2478a3,105,aigua,/ˈaj.ɡwə/,English,Catalan,0.0833333333333333,1.782999992,-0.0810102476184966,0.713853764105292,1.95042469605934
5ea300a5733c8107ec2478a3,106,aixeta,/əˈʃɛ.tə/,English,Catalan,0.03,0.832999945,-0.38486760099759,1.09633570949588,0.131706985202029
5ea300a5733c8107ec2478a3,107,amanida,/ə.məˈni.ðə/,English,Catalan,0.0204081632653061,2.21600008,-0.931810837079953,1.20561626532176,0.575288821855343
5ea300a5733c8107ec2478a3,108,ampolla,/əmˈpo.ʎə/,English,Catalan,0.0408163265306122,1.565999985,-0.876564045556482,0.777600755003721,0.711638277372247
5ea300a5733c8107ec2478a3,110,berenar,/bə.ɾəˈna/,English,Catalan,0.0408163265306122,1.467000008,-0.202553188970135,0.905094736800587,0.489592010616315
